Datafile_ID,time_bin,Block,Trial,Type,pre_post_counter,startle_number,Well,distance,activity,Individual_ID,Date,ID,Batch,Session,Assay_name,Assay_ID,Treatment,Sex,Treatment_Sex,Position,Comment,Exclude_mean,Exclude_correlation
W004,10,1,7,STARTLE,0,1,C2,3.1,0.006,W004_C2,31/05/2022,18,1,M,Habituation,W004,I,F,I-F,C2,NA,keep,keep
W004,12,1,9,STARTLE,0,2,C2,0,0,W004_C2,31/05/2022,18,1,M,Habituation,W004,I,F,I-F,C2,NA,keep,keep
W004,14,1,11,STARTLE,0,3,C2,0,0,W004_C2,31/05/2022,18,1,M,Habituation,W004,I,F,I-F,C2,NA,keep,keep
W004,10,1,7,STARTLE,0,1,C3,6.3,0.015,W004_C3,31/05/2022,19,1,M,Habituation,W004,I,F,I-F,C3,NA,keep,keep
W004,12,1,9,STARTLE,0,2,C3,0,0,W004_C3,31/05/2022,19,1,M,Habituation,W004,I,F,I-F,C3,NA,keep,keep
W004,14,1,11,STARTLE,0,3,C3,0,0,W004_C3,31/05/2022,19,1,M,Habituation,W004,I,F,I-F,C3,NA,keep,keep
W004,10,1,7,STARTLE,0,1,C6,1.7,0.002,W004_C6,31/05/2022,22,1,M,Habituation,W004,GS,M,GS-M,C6,NA,keep,keep
W004,12,1,9,STARTLE,0,2,C6,4.7,0.006,W004_C6,31/05/2022,22,1,M,Habituation,W004,GS,M,GS-M,C6,NA,keep,keep
W004,14,1,11,STARTLE,0,3,C6,0,0,W004_C6,31/05/2022,22,1,M,Habituation,W004,GS,M,GS-M,C6,NA,keep,keep
W004,10,1,7,STARTLE,0,1,D1,4.7,0.027,W004_D1,31/05/2022,25,1,M,Habituation,W004,GS,M,GS-M,D1,NA,keep,keep
W004,12,1,9,STARTLE,0,2,D1,12.7,0.037,W004_D1,31/05/2022,25,1,M,Habituation,W004,GS,M,GS-M,D1,NA,keep,keep
W004,14,1,11,STARTLE,0,3,D1,15.1,0.045,W004_D1,31/05/2022,25,1,M,Habituation,W004,GS,M,GS-M,D1,NA,keep,keep
W004,10,1,7,STARTLE,0,1,D2,4.7,0.029,W004_D2,31/05/2022,26,1,M,Habituation,W004,GS,M,GS-M,D2,NA,keep,keep
W004,12,1,9,STARTLE,0,2,D2,0,0,W004_D2,31/05/2022,26,1,M,Habituation,W004,GS,M,GS-M,D2,NA,keep,keep
W004,14,1,11,STARTLE,0,3,D2,7.8,0.035,W004_D2,31/05/2022,26,1,M,Habituation,W004,GS,M,GS-M,D2,NA,keep,keep
W004,10,1,7,STARTLE,0,1,D3,8.7,0.009,W004_D3,31/05/2022,27,1,M,Habituation,W004,GS,M,GS-M,D3,NA,keep,keep
W004,12,1,9,STARTLE,0,2,D3,6.3,0.006,W004_D3,31/05/2022,27,1,M,Habituation,W004,GS,M,GS-M,D3,NA,keep,keep
W004,14,1,11,STARTLE,0,3,D3,3.1,0,W004_D3,31/05/2022,27,1,M,Habituation,W004,GS,M,GS-M,D3,NA,keep,keep
W004,10,1,7,STARTLE,0,1,D7,2.9,0.002,W004_D7,31/05/2022,31,1,M,Habituation,W004,I,M,I-M,D7,exclude from trait correlation as locomotion ran at 30,exclude,exclude
W004,12,1,9,STARTLE,0,2,D7,8,0.005,W004_D7,31/05/2022,31,1,M,Habituation,W004,I,M,I-M,D7,exclude from trait correlation as locomotion ran at 30,exclude,exclude
W004,14,1,11,STARTLE,0,3,D7,0,0,W004_D7,31/05/2022,31,1,M,Habituation,W004,I,M,I-M,D7,exclude from trait correlation as locomotion ran at 30,exclude,exclude
W004,10,1,7,STARTLE,0,1,E1,0,0,W004_E1,31/05/2022,33,1,M,Habituation,W004,I,M,I-M,E1,exclude from trait correlation as locomotion ran at 30,exclude,exclude
W004,12,1,9,STARTLE,0,2,E1,1.5,0.001,W004_E1,31/05/2022,33,1,M,Habituation,W004,I,M,I-M,E1,exclude from trait correlation as locomotion ran at 30,exclude,exclude
W004,14,1,11,STARTLE,0,3,E1,0,0,W004_E1,31/05/2022,33,1,M,Habituation,W004,I,M,I-M,E1,exclude from trait correlation as locomotion ran at 30,exclude,exclude
W004,10,1,7,STARTLE,0,1,E2,0,0,W004_E2,31/05/2022,34,1,M,Habituation,W004,I,M,I-M,E2,exclude from trait correlation as locomotion ran at 30,exclude,exclude
W004,12,1,9,STARTLE,0,2,E2,3.3,0,W004_E2,31/05/2022,34,1,M,Habituation,W004,I,M,I-M,E2,exclude from trait correlation as locomotion ran at 30,exclude,exclude
W004,14,1,11,STARTLE,0,3,E2,1.5,0.001,W004_E2,31/05/2022,34,1,M,Habituation,W004,I,M,I-M,E2,exclude from trait correlation as locomotion ran at 30,exclude,exclude
W004,10,1,7,STARTLE,0,1,E3,0,0.005,W004_E3,31/05/2022,35,1,M,Habituation,W004,I,M,I-M,E3,exclude from trait correlation as locomotion ran at 30,exclude,exclude
W004,12,1,9,STARTLE,0,2,E3,7.9,0.096,W004_E3,31/05/2022,35,1,M,Habituation,W004,I,M,I-M,E3,exclude from trait correlation as locomotion ran at 30,exclude,exclude
W004,14,1,11,STARTLE,0,3,E3,1.5,0,W004_E3,31/05/2022,35,1,M,Habituation,W004,I,M,I-M,E3,exclude from trait correlation as locomotion ran at 30,exclude,exclude
W004,10,1,7,STARTLE,0,1,E5,0,0,W004_E5,31/05/2022,37,1,M,Habituation,W004,GM,M,GM-M,E5,exclude from trait correlation as locomotion ran at 30,exclude,exclude
W004,12,1,9,STARTLE,0,2,E5,0,0,W004_E5,31/05/2022,37,1,M,Habituation,W004,GM,M,GM-M,E5,exclude from trait correlation as locomotion ran at 30,exclude,exclude
W004,14,1,11,STARTLE,0,3,E5,1.5,0.001,W004_E5,31/05/2022,37,1,M,Habituation,W004,GM,M,GM-M,E5,exclude from trait correlation as locomotion ran at 30,exclude,exclude
W004,10,1,7,STARTLE,0,1,E7,15.1,0.152,W004_E7,31/05/2022,39,1,M,Habituation,W004,GM,M,GM-M,E7,exclude from trait correlation as locomotion ran at 30,exclude,exclude
W004,12,1,9,STARTLE,0,2,E7,15.3,0.062,W004_E7,31/05/2022,39,1,M,Habituation,W004,GM,M,GM-M,E7,exclude from trait correlation as locomotion ran at 30,exclude,exclude
W004,14,1,11,STARTLE,0,3,E7,12.1,0.017,W004_E7,31/05/2022,39,1,M,Habituation,W004,GM,M,GM-M,E7,exclude from trait correlation as locomotion ran at 30,exclude,exclude
W004,10,1,7,STARTLE,0,1,F1,1.5,0,W004_F1,31/05/2022,41,1,M,Habituation,W004,GM,M,GM-M,F1,exclude from trait correlation as locomotion ran at 30,exclude,exclude
