"Datafile_ID","time_bin","Block","Trial","Type","pre_post_counter","startle_number","Well","distance","activity","Individual_ID","Date","ID","Batch","Session","Assay_name","Assay_ID","Treatment","Sex","Treatment_Sex","Position","Comment","Exclude_mean","Exclude_correlation"
"W048",12,"1",9,"STARTLE",0,2,"C5",0,0,"W048_C5",2022-06-16,987,6,"A","Habituation","W048","GS","F","GS-F","C5",NA,"keep","keep"
"W048",14,"1",11,"STARTLE",0,3,"C5",0,0,"W048_C5",2022-06-16,987,6,"A","Habituation","W048","GS","F","GS-F","C5",NA,"keep","keep"
"W046",10,"1",7,"STARTLE",0,1,"C5",6.2,0.033,"W046_C5",2022-06-16,945,6,"A","Habituation","W046","I","M","I-M","C5",NA,"keep","keep"
"W046",12,"1",9,"STARTLE",0,2,"C5",0,0.001,"W046_C5",2022-06-16,945,6,"A","Habituation","W046","I","M","I-M","C5",NA,"keep","keep"
"W046",14,"1",11,"STARTLE",0,3,"C5",0,0,"W046_C5",2022-06-16,945,6,"A","Habituation","W046","I","M","I-M","C5",NA,"keep","keep"
"W002",10,"1",7,"STARTLE",0,1,"C5",0,0,"W002_C5",2022-05-31,63,1,"M","Habituation","W002","GM","F","GM-F","C5","Ran at 30 - exclude","exclude","exclude"
"W002",12,"1",9,"STARTLE",0,2,"C5",0,0,"W002_C5",2022-05-31,63,1,"M","Habituation","W002","GM","F","GM-F","C5","Ran at 30 - exclude","exclude","exclude"
"W002",14,"1",11,"STARTLE",0,3,"C5",0,0,"W002_C5",2022-05-31,63,1,"M","Habituation","W002","GM","F","GM-F","C5","Ran at 30 - exclude","exclude","exclude"
"W004",10,"1",7,"STARTLE",0,1,"C6",1.7,0.002,"W004_C6",2022-05-31,22,1,"M","Habituation","W004","GS","M","GS-M","C6",NA,"keep","keep"
"W004",12,"1",9,"STARTLE",0,2,"C6",4.7,0.006,"W004_C6",2022-05-31,22,1,"M","Habituation","W004","GS","M","GS-M","C6",NA,"keep","keep"
"W004",14,"1",11,"STARTLE",0,3,"C6",0,0,"W004_C6",2022-05-31,22,1,"M","Habituation","W004","GS","M","GS-M","C6",NA,"keep","keep"
"W008",10,"1",7,"STARTLE",0,1,"C6",0,0,"W008_C6",2022-05-31,148,1,"A","Habituation","W008","GM","F","GM-F","C6",NA,"keep","keep"
"W008",12,"1",9,"STARTLE",0,2,"C6",0,0,"W008_C6",2022-05-31,148,1,"A","Habituation","W008","GM","F","GM-F","C6",NA,"keep","keep"
"W008",14,"1",11,"STARTLE",0,3,"C6",0,0,"W008_C6",2022-05-31,148,1,"A","Habituation","W008","GM","F","GM-F","C6",NA,"keep","keep"
"W006",10,"1",7,"STARTLE",0,1,"C6",0,0,"W006_C6",2022-05-31,106,1,"A","Habituation","W006","GM","M","GM-M","C6",NA,"keep","keep"
"W006",12,"1",9,"STARTLE",0,2,"C6",0,0,"W006_C6",2022-05-31,106,1,"A","Habituation","W006","GM","M","GM-M","C6",NA,"keep","keep"
"W006",14,"1",11,"STARTLE",0,3,"C6",0,0,"W006_C6",2022-05-31,106,1,"A","Habituation","W006","GM","M","GM-M","C6",NA,"keep","keep"
"W012",10,"1",7,"STARTLE",0,1,"C6",1.5,0.022,"W012_C6",2022-06-01,232,1,"M","Habituation","W012","I","F","I-F","C6",NA,"keep","keep"
"W012",12,"1",9,"STARTLE",0,2,"C6",0,0,"W012_C6",2022-06-01,232,1,"M","Habituation","W012","I","F","I-F","C6",NA,"keep","keep"
"W012",14,"1",11,"STARTLE",0,3,"C6",0,0,"W012_C6",2022-06-01,232,1,"M","Habituation","W012","I","F","I-F","C6",NA,"keep","keep"
"W010",10,"1",7,"STARTLE",0,1,"C6",0,0,"W010_C6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W010",12,"1",9,"STARTLE",0,2,"C6",0,0,"W010_C6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W010",14,"1",11,"STARTLE",0,3,"C6",0,0,"W010_C6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W016",10,"1",7,"STARTLE",0,1,"C6",0,0,"W016_C6",2022-06-01,316,2,"A","Habituation","W016","GS","M","GS-M","C6",NA,"keep","keep"
"W016",12,"1",9,"STARTLE",0,2,"C6",0,0,"W016_C6",2022-06-01,316,2,"A","Habituation","W016","GS","M","GS-M","C6",NA,"keep","keep"
"W016",14,"1",11,"STARTLE",0,3,"C6",0,0,"W016_C6",2022-06-01,316,2,"A","Habituation","W016","GS","M","GS-M","C6",NA,"keep","keep"
"W014",10,"1",7,"STARTLE",0,1,"C6",0,0,"W014_C6",2022-06-01,274,2,"A","Habituation","W014","I","F","I-F","C6",NA,"keep","keep"
"W014",12,"1",9,"STARTLE",0,2,"C6",0,0,"W014_C6",2022-06-01,274,2,"A","Habituation","W014","I","F","I-F","C6",NA,"keep","keep"
"W014",14,"1",11,"STARTLE",0,3,"C6",0,0,"W014_C6",2022-06-01,274,2,"A","Habituation","W014","I","F","I-F","C6",NA,"keep","keep"
"W020",10,"1",7,"STARTLE",0,1,"C6",0,0,"W020_C6",2022-06-07,400,3,"M","Habituation","W020","I","F","I-F","C6",NA,"keep","keep"
"W020",12,"1",9,"STARTLE",0,2,"C6",0,0,"W020_C6",2022-06-07,400,3,"M","Habituation","W020","I","F","I-F","C6",NA,"keep","keep"
"W020",14,"1",11,"STARTLE",0,3,"C6",0,0,"W020_C6",2022-06-07,400,3,"M","Habituation","W020","I","F","I-F","C6",NA,"keep","keep"
"W018",10,"1",7,"STARTLE",0,1,"C6",0,0,"W018_C6",2022-06-07,358,3,"M","Habituation","W018","I","F","I-F","C6",NA,"keep","keep"
"W018",12,"1",9,"STARTLE",0,2,"C6",0,0,"W018_C6",2022-06-07,358,3,"M","Habituation","W018","I","F","I-F","C6",NA,"keep","keep"
"W018",14,"1",11,"STARTLE",0,3,"C6",0,0,"W018_C6",2022-06-07,358,3,"M","Habituation","W018","I","F","I-F","C6",NA,"keep","keep"
"W024",10,"1",7,"STARTLE",0,1,"C6",0,0,"W024_C6",2022-06-07,484,3,"A","Habituation","W024","I","F","I-F","C6",NA,"keep","keep"
"W024",12,"1",9,"STARTLE",0,2,"C6",0,0,"W024_C6",2022-06-07,484,3,"A","Habituation","W024","I","F","I-F","C6",NA,"keep","keep"
"W024",14,"1",11,"STARTLE",0,3,"C6",0,0,"W024_C6",2022-06-07,484,3,"A","Habituation","W024","I","F","I-F","C6",NA,"keep","keep"
"W022",10,"1",7,"STARTLE",0,1,"C6",0,0,"W022_C6",2022-06-07,442,3,"A","Habituation","W022","GM","F","GM-F","C6",NA,"keep","keep"
"W022",12,"1",9,"STARTLE",0,2,"C6",0,0,"W022_C6",2022-06-07,442,3,"A","Habituation","W022","GM","F","GM-F","C6",NA,"keep","keep"
"W022",14,"1",11,"STARTLE",0,3,"C6",0,0,"W022_C6",2022-06-07,442,3,"A","Habituation","W022","GM","F","GM-F","C6",NA,"keep","keep"
"W028",10,"1",7,"STARTLE",0,1,"C6",0,0,"W028_C6",2022-06-08,568,4,"M","Habituation","W028","GS","M","GS-M","C6",NA,"keep","keep"
"W028",12,"1",9,"STARTLE",0,2,"C6",0,0,"W028_C6",2022-06-08,568,4,"M","Habituation","W028","GS","M","GS-M","C6",NA,"keep","keep"
"W028",14,"1",11,"STARTLE",0,3,"C6",0,0,"W028_C6",2022-06-08,568,4,"M","Habituation","W028","GS","M","GS-M","C6",NA,"keep","keep"
"W026",10,"1",7,"STARTLE",0,1,"C6",0,0,"W026_C6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W026",12,"1",9,"STARTLE",0,2,"C6",0,0,"W026_C6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W026",14,"1",11,"STARTLE",0,3,"C6",0,0,"W026_C6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W032",10,"1",7,"STARTLE",0,1,"C6",0,0,"W032_C6",2022-06-08,652,4,"A","Habituation","W032","I","F","I-F","C6",NA,"keep","keep"
"W032",12,"1",9,"STARTLE",0,2,"C6",0,0,"W032_C6",2022-06-08,652,4,"A","Habituation","W032","I","F","I-F","C6",NA,"keep","keep"
"W032",14,"1",11,"STARTLE",0,3,"C6",0,0,"W032_C6",2022-06-08,652,4,"A","Habituation","W032","I","F","I-F","C6",NA,"keep","keep"
"W030",10,"1",7,"STARTLE",0,1,"C6",0,0,"W030_C6",2022-06-08,610,4,"A","Habituation","W030","GS","F","GS-F","C6",NA,"keep","keep"
"W030",12,"1",9,"STARTLE",0,2,"C6",0,0,"W030_C6",2022-06-08,610,4,"A","Habituation","W030","GS","F","GS-F","C6",NA,"keep","keep"
"W030",14,"1",11,"STARTLE",0,3,"C6",0,0,"W030_C6",2022-06-08,610,4,"A","Habituation","W030","GS","F","GS-F","C6",NA,"keep","keep"
"W036",10,"1",7,"STARTLE",0,1,"C6",0,0,"W036_C6",2022-06-14,736,5,"M","Habituation","W036","GM","M","GM-M","C6",NA,"keep","keep"
"W036",12,"1",9,"STARTLE",0,2,"C6",0,0,"W036_C6",2022-06-14,736,5,"M","Habituation","W036","GM","M","GM-M","C6",NA,"keep","keep"
"W036",14,"1",11,"STARTLE",0,3,"C6",0,0,"W036_C6",2022-06-14,736,5,"M","Habituation","W036","GM","M","GM-M","C6",NA,"keep","keep"
"W034",10,"1",7,"STARTLE",0,1,"C6",0,0,"W034_C6",2022-06-14,694,5,"M","Habituation","W034","GM","M","GM-M","C6",NA,"keep","keep"
"W034",12,"1",9,"STARTLE",0,2,"C6",0,0,"W034_C6",2022-06-14,694,5,"M","Habituation","W034","GM","M","GM-M","C6",NA,"keep","keep"
"W034",14,"1",11,"STARTLE",0,3,"C6",0,0,"W034_C6",2022-06-14,694,5,"M","Habituation","W034","GM","M","GM-M","C6",NA,"keep","keep"
"W040",10,"1",7,"STARTLE",0,1,"C6",0,0,"W040_C6",2022-06-14,820,5,"A","Habituation","W040","GM","M","GM-M","C6",NA,"keep","keep"
"W040",12,"1",9,"STARTLE",0,2,"C6",0,0,"W040_C6",2022-06-14,820,5,"A","Habituation","W040","GM","M","GM-M","C6",NA,"keep","keep"
"W040",14,"1",11,"STARTLE",0,3,"C6",0,0,"W040_C6",2022-06-14,820,5,"A","Habituation","W040","GM","M","GM-M","C6",NA,"keep","keep"
"W038",10,"1",7,"STARTLE",0,1,"C6",0,0,"W038_C6",2022-06-14,778,5,"A","Habituation","W038","GS","M","GS-M","C6",NA,"keep","keep"
"W038",12,"1",9,"STARTLE",0,2,"C6",0,0,"W038_C6",2022-06-14,778,5,"A","Habituation","W038","GS","M","GS-M","C6",NA,"keep","keep"
"W038",14,"1",11,"STARTLE",0,3,"C6",0,0,"W038_C6",2022-06-14,778,5,"A","Habituation","W038","GS","M","GS-M","C6",NA,"keep","keep"
"W044",10,"1",7,"STARTLE",0,1,"C6",1.5,0,"W044_C6",2022-06-16,904,6,"M","Habituation","W044","GS","M","GS-M","C6",NA,"keep","keep"
"W044",12,"1",9,"STARTLE",0,2,"C6",0,0,"W044_C6",2022-06-16,904,6,"M","Habituation","W044","GS","M","GS-M","C6",NA,"keep","keep"
"W044",14,"1",11,"STARTLE",0,3,"C6",1.4,0,"W044_C6",2022-06-16,904,6,"M","Habituation","W044","GS","M","GS-M","C6",NA,"keep","keep"
"W042",10,"1",7,"STARTLE",0,1,"C6",0,0,"W042_C6",2022-06-16,862,6,"M","Habituation","W042","I","F","I-F","C6",NA,"keep","keep"
"W042",12,"1",9,"STARTLE",0,2,"C6",0,0,"W042_C6",2022-06-16,862,6,"M","Habituation","W042","I","F","I-F","C6",NA,"keep","keep"
"W042",14,"1",11,"STARTLE",0,3,"C6",0,0,"W042_C6",2022-06-16,862,6,"M","Habituation","W042","I","F","I-F","C6",NA,"keep","keep"
"W048",10,"1",7,"STARTLE",0,1,"C6",0,0,"W048_C6",2022-06-16,988,6,"A","Habituation","W048","I","F","I-F","C6","missing","exclude","exclude"
"W048",12,"1",9,"STARTLE",0,2,"C6",0,0,"W048_C6",2022-06-16,988,6,"A","Habituation","W048","I","F","I-F","C6","missing","exclude","exclude"
"W048",14,"1",11,"STARTLE",0,3,"C6",0,0,"W048_C6",2022-06-16,988,6,"A","Habituation","W048","I","F","I-F","C6","missing","exclude","exclude"
"W046",10,"1",7,"STARTLE",0,1,"C6",0,0,"W046_C6",2022-06-16,946,6,"A","Habituation","W046","GS","M","GS-M","C6",NA,"keep","keep"
"W046",12,"1",9,"STARTLE",0,2,"C6",0,0,"W046_C6",2022-06-16,946,6,"A","Habituation","W046","GS","M","GS-M","C6",NA,"keep","keep"
"W046",14,"1",11,"STARTLE",0,3,"C6",0,0,"W046_C6",2022-06-16,946,6,"A","Habituation","W046","GS","M","GS-M","C6",NA,"keep","keep"
"W002",10,"1",7,"STARTLE",0,1,"C6",6.6,0.012,"W002_C6",2022-05-31,64,1,"M","Habituation","W002","I","M","I-M","C6","Ran at 30 - exclude","exclude","exclude"
"W002",12,"1",9,"STARTLE",0,2,"C6",1.5,0,"W002_C6",2022-05-31,64,1,"M","Habituation","W002","I","M","I-M","C6","Ran at 30 - exclude","exclude","exclude"
"W002",14,"1",11,"STARTLE",0,3,"C6",0,0,"W002_C6",2022-05-31,64,1,"M","Habituation","W002","I","M","I-M","C6","Ran at 30 - exclude","exclude","exclude"
"W004",10,"1",7,"STARTLE",0,1,"C7",0,0,"W004_C7",2022-05-31,23,1,"M","Habituation","W004","GS","M","GS-M","C7",NA,"keep","keep"
"W004",12,"1",9,"STARTLE",0,2,"C7",0,0,"W004_C7",2022-05-31,23,1,"M","Habituation","W004","GS","M","GS-M","C7",NA,"keep","keep"
"W004",14,"1",11,"STARTLE",0,3,"C7",0,0,"W004_C7",2022-05-31,23,1,"M","Habituation","W004","GS","M","GS-M","C7",NA,"keep","keep"
"W008",10,"1",7,"STARTLE",0,1,"C7",0,0,"W008_C7",2022-05-31,149,1,"A","Habituation","W008","GM","F","GM-F","C7",NA,"keep","keep"
"W008",12,"1",9,"STARTLE",0,2,"C7",0,0,"W008_C7",2022-05-31,149,1,"A","Habituation","W008","GM","F","GM-F","C7",NA,"keep","keep"
"W008",14,"1",11,"STARTLE",0,3,"C7",0,0,"W008_C7",2022-05-31,149,1,"A","Habituation","W008","GM","F","GM-F","C7",NA,"keep","keep"
"W006",10,"1",7,"STARTLE",0,1,"C7",0,0,"W006_C7",2022-05-31,107,1,"A","Habituation","W006","GM","M","GM-M","C7",NA,"keep","keep"
"W006",12,"1",9,"STARTLE",0,2,"C7",0,0,"W006_C7",2022-05-31,107,1,"A","Habituation","W006","GM","M","GM-M","C7",NA,"keep","keep"
"W006",14,"1",11,"STARTLE",0,3,"C7",0,0,"W006_C7",2022-05-31,107,1,"A","Habituation","W006","GM","M","GM-M","C7",NA,"keep","keep"
"W012",10,"1",7,"STARTLE",0,1,"C7",0,0,"W012_C7",2022-06-01,233,1,"M","Habituation","W012","I","F","I-F","C7",NA,"keep","keep"
"W012",12,"1",9,"STARTLE",0,2,"C7",0,0,"W012_C7",2022-06-01,233,1,"M","Habituation","W012","I","F","I-F","C7",NA,"keep","keep"
"W012",14,"1",11,"STARTLE",0,3,"C7",0,0,"W012_C7",2022-06-01,233,1,"M","Habituation","W012","I","F","I-F","C7",NA,"keep","keep"
"W010",10,"1",7,"STARTLE",0,1,"C7",0,0,"W010_C7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W010",12,"1",9,"STARTLE",0,2,"C7",0,0,"W010_C7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W010",14,"1",11,"STARTLE",0,3,"C7",0,0,"W010_C7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W016",10,"1",7,"STARTLE",0,1,"C7",6.2,0.007,"W016_C7",2022-06-01,317,2,"A","Habituation","W016","GS","M","GS-M","C7",NA,"keep","keep"
"W016",12,"1",9,"STARTLE",0,2,"C7",0,0,"W016_C7",2022-06-01,317,2,"A","Habituation","W016","GS","M","GS-M","C7",NA,"keep","keep"
"W016",14,"1",11,"STARTLE",0,3,"C7",0,0,"W016_C7",2022-06-01,317,2,"A","Habituation","W016","GS","M","GS-M","C7",NA,"keep","keep"
"W014",10,"1",7,"STARTLE",0,1,"C7",17,0.035,"W014_C7",2022-06-01,275,2,"A","Habituation","W014","I","F","I-F","C7",NA,"keep","keep"
"W014",12,"1",9,"STARTLE",0,2,"C7",18.4,0.072,"W014_C7",2022-06-01,275,2,"A","Habituation","W014","I","F","I-F","C7",NA,"keep","keep"
"W014",14,"1",11,"STARTLE",0,3,"C7",16.1,0.146,"W014_C7",2022-06-01,275,2,"A","Habituation","W014","I","F","I-F","C7",NA,"keep","keep"
"W020",10,"1",7,"STARTLE",0,1,"C7",13.4,0.007,"W020_C7",2022-06-07,401,3,"M","Habituation","W020","I","F","I-F","C7",NA,"keep","keep"
"W020",12,"1",9,"STARTLE",0,2,"C7",4.7,0.01,"W020_C7",2022-06-07,401,3,"M","Habituation","W020","I","F","I-F","C7",NA,"keep","keep"
"W020",14,"1",11,"STARTLE",0,3,"C7",0,0,"W020_C7",2022-06-07,401,3,"M","Habituation","W020","I","F","I-F","C7",NA,"keep","keep"
"W018",10,"1",7,"STARTLE",0,1,"C7",0,0,"W018_C7",2022-06-07,359,3,"M","Habituation","W018","I","F","I-F","C7",NA,"keep","keep"
"W018",12,"1",9,"STARTLE",0,2,"C7",0,0,"W018_C7",2022-06-07,359,3,"M","Habituation","W018","I","F","I-F","C7",NA,"keep","keep"
"W018",14,"1",11,"STARTLE",0,3,"C7",0,0,"W018_C7",2022-06-07,359,3,"M","Habituation","W018","I","F","I-F","C7",NA,"keep","keep"
"W024",10,"1",7,"STARTLE",0,1,"C7",0,0,"W024_C7",2022-06-07,485,3,"A","Habituation","W024","I","F","I-F","C7",NA,"keep","keep"
"W024",12,"1",9,"STARTLE",0,2,"C7",0,0,"W024_C7",2022-06-07,485,3,"A","Habituation","W024","I","F","I-F","C7",NA,"keep","keep"
"W024",14,"1",11,"STARTLE",0,3,"C7",0,0,"W024_C7",2022-06-07,485,3,"A","Habituation","W024","I","F","I-F","C7",NA,"keep","keep"
"W022",10,"1",7,"STARTLE",0,1,"C7",0,0,"W022_C7",2022-06-07,443,3,"A","Habituation","W022","GM","F","GM-F","C7",NA,"keep","keep"
"W022",12,"1",9,"STARTLE",0,2,"C7",0,0,"W022_C7",2022-06-07,443,3,"A","Habituation","W022","GM","F","GM-F","C7",NA,"keep","keep"
"W022",14,"1",11,"STARTLE",0,3,"C7",0,0,"W022_C7",2022-06-07,443,3,"A","Habituation","W022","GM","F","GM-F","C7",NA,"keep","keep"
"W028",10,"1",7,"STARTLE",0,1,"C7",0,0,"W028_C7",2022-06-08,569,4,"M","Habituation","W028","GS","M","GS-M","C7",NA,"keep","keep"
"W028",12,"1",9,"STARTLE",0,2,"C7",0,0,"W028_C7",2022-06-08,569,4,"M","Habituation","W028","GS","M","GS-M","C7",NA,"keep","keep"
"W028",14,"1",11,"STARTLE",0,3,"C7",0,0,"W028_C7",2022-06-08,569,4,"M","Habituation","W028","GS","M","GS-M","C7",NA,"keep","keep"
"W026",10,"1",7,"STARTLE",0,1,"C7",0,0,"W026_C7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W026",12,"1",9,"STARTLE",0,2,"C7",0,0,"W026_C7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W026",14,"1",11,"STARTLE",0,3,"C7",3.1,0,"W026_C7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W032",10,"1",7,"STARTLE",0,1,"C7",0,0,"W032_C7",2022-06-08,653,4,"A","Habituation","W032","I","F","I-F","C7",NA,"keep","keep"
"W032",12,"1",9,"STARTLE",0,2,"C7",0,0,"W032_C7",2022-06-08,653,4,"A","Habituation","W032","I","F","I-F","C7",NA,"keep","keep"
"W032",14,"1",11,"STARTLE",0,3,"C7",0,0,"W032_C7",2022-06-08,653,4,"A","Habituation","W032","I","F","I-F","C7",NA,"keep","keep"
"W030",10,"1",7,"STARTLE",0,1,"C7",0,0,"W030_C7",2022-06-08,611,4,"A","Habituation","W030","GS","F","GS-F","C7",NA,"keep","keep"
"W030",12,"1",9,"STARTLE",0,2,"C7",0,0,"W030_C7",2022-06-08,611,4,"A","Habituation","W030","GS","F","GS-F","C7",NA,"keep","keep"
"W030",14,"1",11,"STARTLE",0,3,"C7",0,0,"W030_C7",2022-06-08,611,4,"A","Habituation","W030","GS","F","GS-F","C7",NA,"keep","keep"
"W036",10,"1",7,"STARTLE",0,1,"C7",0,0,"W036_C7",2022-06-14,737,5,"M","Habituation","W036","GM","M","GM-M","C7",NA,"keep","keep"
"W036",12,"1",9,"STARTLE",0,2,"C7",0,0,"W036_C7",2022-06-14,737,5,"M","Habituation","W036","GM","M","GM-M","C7",NA,"keep","keep"
"W036",14,"1",11,"STARTLE",0,3,"C7",0,0,"W036_C7",2022-06-14,737,5,"M","Habituation","W036","GM","M","GM-M","C7",NA,"keep","keep"
"W034",10,"1",7,"STARTLE",0,1,"C7",0,0,"W034_C7",2022-06-14,695,5,"M","Habituation","W034","GM","M","GM-M","C7",NA,"keep","keep"
"W034",12,"1",9,"STARTLE",0,2,"C7",0,0,"W034_C7",2022-06-14,695,5,"M","Habituation","W034","GM","M","GM-M","C7",NA,"keep","keep"
"W034",14,"1",11,"STARTLE",0,3,"C7",0,0,"W034_C7",2022-06-14,695,5,"M","Habituation","W034","GM","M","GM-M","C7",NA,"keep","keep"
"W040",10,"1",7,"STARTLE",0,1,"C7",0,0,"W040_C7",2022-06-14,821,5,"A","Habituation","W040","GM","M","GM-M","C7",NA,"keep","keep"
"W040",12,"1",9,"STARTLE",0,2,"C7",0,0,"W040_C7",2022-06-14,821,5,"A","Habituation","W040","GM","M","GM-M","C7",NA,"keep","keep"
"W040",14,"1",11,"STARTLE",0,3,"C7",0,0,"W040_C7",2022-06-14,821,5,"A","Habituation","W040","GM","M","GM-M","C7",NA,"keep","keep"
"W038",10,"1",7,"STARTLE",0,1,"C7",0,0,"W038_C7",2022-06-14,779,5,"A","Habituation","W038","GS","M","GS-M","C7",NA,"keep","keep"
"W038",12,"1",9,"STARTLE",0,2,"C7",0,0,"W038_C7",2022-06-14,779,5,"A","Habituation","W038","GS","M","GS-M","C7",NA,"keep","keep"
"W038",14,"1",11,"STARTLE",0,3,"C7",0,0,"W038_C7",2022-06-14,779,5,"A","Habituation","W038","GS","M","GS-M","C7",NA,"keep","keep"
"W044",10,"1",7,"STARTLE",0,1,"C7",0,0,"W044_C7",2022-06-16,905,6,"M","Habituation","W044","GS","M","GS-M","C7",NA,"keep","keep"
"W044",12,"1",9,"STARTLE",0,2,"C7",0,0,"W044_C7",2022-06-16,905,6,"M","Habituation","W044","GS","M","GS-M","C7",NA,"keep","keep"
"W044",14,"1",11,"STARTLE",0,3,"C7",0,0,"W044_C7",2022-06-16,905,6,"M","Habituation","W044","GS","M","GS-M","C7",NA,"keep","keep"
"W042",10,"1",7,"STARTLE",0,1,"C7",0,0,"W042_C7",2022-06-16,863,6,"M","Habituation","W042","I","F","I-F","C7",NA,"keep","keep"
"W042",12,"1",9,"STARTLE",0,2,"C7",0,0,"W042_C7",2022-06-16,863,6,"M","Habituation","W042","I","F","I-F","C7",NA,"keep","keep"
"W042",14,"1",11,"STARTLE",0,3,"C7",0,0,"W042_C7",2022-06-16,863,6,"M","Habituation","W042","I","F","I-F","C7",NA,"keep","keep"
"W048",10,"1",7,"STARTLE",0,1,"C7",0,0,"W048_C7",2022-06-16,989,6,"A","Habituation","W048","I","F","I-F","C7",NA,"keep","keep"
"W048",12,"1",9,"STARTLE",0,2,"C7",0,0,"W048_C7",2022-06-16,989,6,"A","Habituation","W048","I","F","I-F","C7",NA,"keep","keep"
"W048",14,"1",11,"STARTLE",0,3,"C7",0,0,"W048_C7",2022-06-16,989,6,"A","Habituation","W048","I","F","I-F","C7",NA,"keep","keep"
"W046",10,"1",7,"STARTLE",0,1,"C7",0,0,"W046_C7",2022-06-16,947,6,"A","Habituation","W046","GS","M","GS-M","C7",NA,"keep","keep"
"W046",12,"1",9,"STARTLE",0,2,"C7",0,0,"W046_C7",2022-06-16,947,6,"A","Habituation","W046","GS","M","GS-M","C7",NA,"keep","keep"
"W046",14,"1",11,"STARTLE",0,3,"C7",0,0,"W046_C7",2022-06-16,947,6,"A","Habituation","W046","GS","M","GS-M","C7",NA,"keep","keep"
"W002",10,"1",7,"STARTLE",0,1,"C7",0,0,"W002_C7",2022-05-31,65,1,"M","Habituation","W002","I","M","I-M","C7","Ran at 30 - exclude","exclude","exclude"
"W002",12,"1",9,"STARTLE",0,2,"C7",0,0,"W002_C7",2022-05-31,65,1,"M","Habituation","W002","I","M","I-M","C7","Ran at 30 - exclude","exclude","exclude"
"W002",14,"1",11,"STARTLE",0,3,"C7",0,0,"W002_C7",2022-05-31,65,1,"M","Habituation","W002","I","M","I-M","C7","Ran at 30 - exclude","exclude","exclude"
"W004",10,"1",7,"STARTLE",0,1,"C8",0,0,"W004_C8",2022-05-31,24,1,"M","Habituation","W004","GS","M","GS-M","C8",NA,"keep","keep"
"W004",12,"1",9,"STARTLE",0,2,"C8",0,0,"W004_C8",2022-05-31,24,1,"M","Habituation","W004","GS","M","GS-M","C8",NA,"keep","keep"
"W004",14,"1",11,"STARTLE",0,3,"C8",0,0,"W004_C8",2022-05-31,24,1,"M","Habituation","W004","GS","M","GS-M","C8",NA,"keep","keep"
"W008",10,"1",7,"STARTLE",0,1,"C8",0,0,"W008_C8",2022-05-31,150,1,"A","Habituation","W008","GM","F","GM-F","C8",NA,"keep","keep"
"W008",12,"1",9,"STARTLE",0,2,"C8",0,0,"W008_C8",2022-05-31,150,1,"A","Habituation","W008","GM","F","GM-F","C8",NA,"keep","keep"
"W008",14,"1",11,"STARTLE",0,3,"C8",0,0,"W008_C8",2022-05-31,150,1,"A","Habituation","W008","GM","F","GM-F","C8",NA,"keep","keep"
"W006",10,"1",7,"STARTLE",0,1,"C8",0,0,"W006_C8",2022-05-31,108,1,"A","Habituation","W006","GM","M","GM-M","C8",NA,"keep","keep"
"W006",12,"1",9,"STARTLE",0,2,"C8",0,0,"W006_C8",2022-05-31,108,1,"A","Habituation","W006","GM","M","GM-M","C8",NA,"keep","keep"
"W006",14,"1",11,"STARTLE",0,3,"C8",0,0,"W006_C8",2022-05-31,108,1,"A","Habituation","W006","GM","M","GM-M","C8",NA,"keep","keep"
"W012",10,"1",7,"STARTLE",0,1,"C8",0,0,"W012_C8",2022-06-01,234,1,"M","Habituation","W012","I","F","I-F","C8",NA,"keep","keep"
"W012",12,"1",9,"STARTLE",0,2,"C8",0,0,"W012_C8",2022-06-01,234,1,"M","Habituation","W012","I","F","I-F","C8",NA,"keep","keep"
"W012",14,"1",11,"STARTLE",0,3,"C8",0,0,"W012_C8",2022-06-01,234,1,"M","Habituation","W012","I","F","I-F","C8",NA,"keep","keep"
"W010",10,"1",7,"STARTLE",0,1,"C8",0,0,"W010_C8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W010",12,"1",9,"STARTLE",0,2,"C8",0,0,"W010_C8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W010",14,"1",11,"STARTLE",0,3,"C8",0,0,"W010_C8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"W016",10,"1",7,"STARTLE",0,1,"C8",0,0,"W016_C8",2022-06-01,318,2,"A","Habituation","W016","GS","M","GS-M","C8",NA,"keep","keep"
