"Individual_ID","LLL","LLR","LRL","LRR","RLL","RLR","RRL","RRR","L","R","total_turns","reps","alter","partial","rel_reps","rel_alter","rel_R","rel_L","asymmetry","Date","ID","Batch","Session","Assay_name","Assay_ID","Treatment","Sex","Treatment_Sex","Position","Comment","Exclude_mean","Exclude_correlation"
"Y039_4",5,1,1,4,2,4,4,14,13,24,37,19,5,11,51.3513513513514,13.5135135135135,64.8648648648649,35.1351351351351,-0.846153846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y039_5",3,3,2,2,3,1,2,11,11,18,29,14,3,10,48.2758620689655,10.3448275862069,62.0689655172414,37.9310344827586,-0.636363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y039_6",1,1,0,0,1,0,0,0,3,2,5,1,0,2,20,0,40,60,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y039_7",40,11,5,12,11,6,13,25,69,56,125,65,11,47,52,8.8,44.8,55.2,0.188405797101449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y039_8",29,17,6,19,17,8,18,26,71,71,142,55,14,71,38.7323943661972,9.85915492957746,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y039_9",19,5,1,4,5,0,4,11,31,20,51,30,1,18,58.8235294117647,1.96078431372549,39.2156862745098,60.7843137254902,0.354838709677419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y040_11",4,2,1,2,1,1,1,7,9,12,21,11,2,6,52.3809523809524,9.52380952380952,57.1428571428571,42.8571428571429,-0.333333333333333,2022-06-08,557,4,"M","Ymaze","Y040","GM","M","GM-M","11",NA,"keep","keep"
"Y040_13",58,11,8,14,12,10,14,50,93,86,179,108,18,51,60.3351955307263,10.0558659217877,48.0446927374302,51.9553072625698,0.0752688172043011,2022-06-08,559,4,"M","Ymaze","Y040","GM","M","GM-M","13",NA,"keep","keep"
"Y040_14",21,13,12,15,12,14,14,50,61,92,153,71,26,54,46.4052287581699,16.9934640522876,60.1307189542484,39.8692810457516,-0.508196721311475,2022-06-08,560,4,"M","Ymaze","Y040","GM","M","GM-M","14",NA,"keep","keep"
"Y040_5",0,0,0,1,1,1,1,0,3,3,6,0,1,3,0,16.6666666666667,50,50,0,2022-06-08,551,4,"M","Ymaze","Y040","GM","F","GM-F","5",NA,"keep","keep"
"Y040_7",4,1,2,0,2,1,0,0,9,3,12,4,3,3,33.3333333333333,25,25,75,0.666666666666667,2022-06-08,553,4,"M","Ymaze","Y040","GM","F","GM-F","7",NA,"keep","keep"
"Y040_8",16,11,5,16,11,10,17,82,49,121,170,98,15,55,57.6470588235294,8.82352941176471,71.1764705882353,28.8235294117647,-1.46938775510204,2022-06-08,554,4,"M","Ymaze","Y040","GM","M","GM-M","8",NA,"keep","keep"
"Y040_9",62,23,13,17,23,7,17,64,117,111,228,126,20,80,55.2631578947368,8.7719298245614,48.6842105263158,51.3157894736842,0.0512820512820513,2022-06-08,555,4,"M","Ymaze","Y040","GM","M","GM-M","9",NA,"keep","keep"
"Y041_1",6,2,0,2,1,0,1,3,10,7,17,9,0,6,52.9411764705882,0,41.1764705882353,58.8235294117647,0.3,2022-06-08,561,4,"M","Ymaze","Y041","I","M","I-M","1",NA,"keep","keep"
"Y041_12",7,2,0,2,1,0,1,6,11,10,21,13,0,6,61.9047619047619,0,47.6190476190476,52.3809523809524,0.0909090909090909,2022-06-08,572,4,"M","Ymaze","Y041","GS","M","GS-M","12",NA,"keep","keep"
"Y041_13",16,5,2,5,5,2,5,12,29,25,54,28,4,20,51.8518518518519,7.40740740740741,46.2962962962963,53.7037037037037,0.137931034482759,2022-06-08,573,4,"M","Ymaze","Y041","GS","M","GS-M","13",NA,"keep","keep"
"Y041_14",8,4,0,7,4,3,8,23,20,39,59,31,3,23,52.5423728813559,5.08474576271186,66.1016949152542,33.8983050847458,-0.95,2022-06-08,574,4,"M","Ymaze","Y041","GS","M","GS-M","14",NA,"keep","keep"
"Y041_2",6,1,0,1,2,0,1,28,10,31,41,34,0,5,82.9268292682927,0,75.609756097561,24.390243902439,-2.1,2022-06-08,562,4,"M","Ymaze","Y041","I","M","I-M","2",NA,"keep","keep"
"Y041_4",41,10,9,10,9,9,10,41,71,70,141,82,18,39,58.1560283687943,12.7659574468085,49.645390070922,50.354609929078,0.0140845070422535,2022-06-08,564,4,"M","Ymaze","Y041","I","M","I-M","4",NA,"keep","keep"
"Y041_6",0,2,0,2,1,0,1,5,4,9,13,5,0,6,38.4615384615385,0,69.2307692307692,30.7692307692308,-1.25,2022-06-08,566,4,"M","Ymaze","Y041","I","M","I-M","6",NA,"keep","keep"
"Y041_7",12,2,1,2,2,1,2,0,18,6,24,12,2,8,50,8.33333333333333,25,75,0.666666666666667,2022-06-08,567,4,"M","Ymaze","Y041","I","M","I-M","7",NA,"keep","keep"
"Y041_8",54,11,9,13,11,11,13,60,88,96,184,114,20,48,61.9565217391304,10.8695652173913,52.1739130434783,47.8260869565217,-0.0909090909090908,2022-06-08,568,4,"M","Ymaze","Y041","GS","M","GS-M","8",NA,"keep","keep"
"Y041_9",23,2,2,2,3,2,3,21,31,29,60,44,4,10,73.3333333333333,6.66666666666667,48.3333333333333,51.6666666666667,0.0645161290322581,2022-06-08,569,4,"M","Ymaze","Y041","GS","M","GS-M","9",NA,"keep","keep"
"Y042_1",0,0,0,0,1,0,1,1,2,3,5,1,0,2,20,0,60,40,-0.5,2022-06-08,575,4,"M","Ymaze","Y042","I","F","I-F","1",NA,"keep","keep"
"Y042_10",0,0,0,0,0,0,1,0,1,2,3,0,0,1,0,0,66.6666666666667,33.3333333333333,-1,2022-06-08,584,4,"M","Ymaze","Y042","GS","F","GS-F","10","dead","exclude","exclude"
"Y042_12",1,4,3,3,4,1,2,7,11,16,27,8,4,13,29.6296296296296,14.8148148148148,59.2592592592593,40.7407407407407,-0.454545454545455,2022-06-08,586,4,"M","Ymaze","Y042","GS","F","GS-F","12",NA,"keep","keep"
"Y042_14",3,2,2,1,1,1,1,1,9,5,14,4,3,5,28.5714285714286,21.4285714285714,35.7142857142857,64.2857142857143,0.444444444444444,2022-06-08,588,4,"M","Ymaze","Y042","GS","F","GS-F","14",NA,"keep","keep"
"Y042_15",1,1,7,2,0,9,2,1,12,13,25,2,16,5,8,64,52,48,-0.0833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y042_2",0,1,0,1,0,0,0,0,2,2,4,0,0,2,0,0,50,50,0,2022-06-08,576,4,"M","Ymaze","Y042","I","F","I-F","2",NA,"keep","keep"
"Y042_5",0,2,34,2,2,34,2,0,39,39,78,0,68,8,0,87.1794871794872,50,50,0,2022-06-08,579,4,"M","Ymaze","Y042","I","F","I-F","5","dead","exclude","exclude"
"Y042_6",13,20,17,19,20,17,20,23,70,81,151,36,34,79,23.841059602649,22.5165562913907,53.6423841059603,46.3576158940397,-0.157142857142857,2022-06-08,580,4,"M","Ymaze","Y042","I","F","I-F","6",NA,"keep","keep"
"Y042_7",42,5,5,0,6,0,1,1,54,8,62,43,5,12,69.3548387096774,8.06451612903226,12.9032258064516,87.0967741935484,0.851851851851852,2022-06-08,581,4,"M","Ymaze","Y042","I","F","I-F","7","may have swapped with 3-2-3","exclude","exclude"
"Y042_8",12,2,2,0,2,0,0,0,18,2,20,12,2,4,60,10,10,90,0.888888888888889,2022-06-08,582,4,"M","Ymaze","Y042","GS","F","GS-F","8","may have swapped with 3-2-2","exclude","exclude"
"Y043_1",26,15,8,14,15,7,13,48,63,85,148,74,15,57,50,10.1351351351351,57.4324324324324,42.5675675675676,-0.349206349206349,2022-06-08,589,4,"A","Ymaze","Y043","I","M","I-M","1",NA,"keep","keep"
"Y043_12",8,4,5,10,4,10,9,29,27,54,81,37,15,27,45.679012345679,18.5185185185185,66.6666666666667,33.3333333333333,-1,2022-06-08,600,4,"A","Ymaze","Y043","I","F","I-F","12",NA,"keep","keep"
"Y043_13",10,12,15,14,12,17,14,15,52,59,111,25,32,52,22.5225225225225,28.8288288288288,53.1531531531532,46.8468468468468,-0.134615384615385,2022-06-08,601,4,"A","Ymaze","Y043","I","F","I-F","13",NA,"keep","keep"
"Y043_14",1,8,9,12,8,13,12,25,31,59,90,26,22,40,28.8888888888889,24.4444444444444,65.5555555555556,34.4444444444444,-0.903225806451613,2022-06-08,602,4,"A","Ymaze","Y043","I","F","I-F","14",NA,"keep","keep"
"Y043_2",22,17,11,17,16,11,16,28,67,73,140,50,22,66,35.7142857142857,15.7142857142857,52.1428571428571,47.8571428571429,-0.0895522388059702,2022-06-08,590,4,"A","Ymaze","Y043","I","M","I-M","2",NA,"keep","keep"
"Y043_3",22,13,8,17,13,12,16,21,60,64,124,43,20,59,34.6774193548387,16.1290322580645,51.6129032258064,48.3870967741936,-0.0666666666666667,2022-06-08,591,4,"A","Ymaze","Y043","I","M","I-M","3",NA,"keep","keep"
"Y043_4",6,2,5,7,2,10,6,6,20,26,46,12,15,17,26.0869565217391,32.6086956521739,56.5217391304348,43.4782608695652,-0.3,2022-06-08,592,4,"A","Ymaze","Y043","I","M","I-M","4",NA,"keep","keep"
"Y043_5",17,6,4,3,7,1,4,11,32,23,55,28,5,20,50.9090909090909,9.09090909090909,41.8181818181818,58.1818181818182,0.28125,2022-06-08,593,4,"A","Ymaze","Y043","I","M","I-M","5",NA,"keep","keep"
"Y043_6",19,15,15,17,15,17,17,38,66,89,155,57,32,64,36.7741935483871,20.6451612903226,57.4193548387097,42.5806451612903,-0.348484848484848,2022-06-08,594,4,"A","Ymaze","Y043","I","M","I-M","6",NA,"keep","keep"
"Y043_7",68,7,7,7,7,7,7,49,91,70,161,117,14,28,72.6708074534161,8.69565217391304,43.4782608695652,56.5217391304348,0.230769230769231,2022-06-08,595,4,"A","Ymaze","Y043","I","M","I-M","7",NA,"keep","keep"
"Y043_8",7,3,0,4,2,1,3,23,14,31,45,30,1,12,66.6666666666667,2.22222222222222,68.8888888888889,31.1111111111111,-1.21428571428571,2022-06-08,596,4,"A","Ymaze","Y043","I","F","I-F","8",NA,"keep","keep"
"Y043_9",0,3,2,7,4,5,7,20,14,36,50,20,7,21,40,14,72,28,-1.57142857142857,2022-06-08,597,4,"A","Ymaze","Y043","I","F","I-F","9",NA,"keep","keep"
"Y044_1",8,6,8,7,7,9,7,9,31,32,63,17,17,27,26.984126984127,26.984126984127,50.7936507936508,49.2063492063492,-0.032258064516129,2022-06-08,603,4,"A","Ymaze","Y044","GM","M","GM-M","1",NA,"keep","keep"
"Y044_10",5,5,2,8,5,6,9,21,21,42,63,26,8,27,41.2698412698413,12.6984126984127,66.6666666666667,33.3333333333333,-1,2022-06-08,612,4,"A","Ymaze","Y044","GS","F","GS-F","10",NA,"keep","keep"
"Y044_11",1,2,0,1,1,0,1,0,5,3,8,1,0,5,12.5,0,37.5,62.5,0.4,2022-06-08,613,4,"A","Ymaze","Y044","GS","F","GS-F","11",NA,"keep","keep"
"Y044_12",8,8,9,5,9,6,6,7,32,28,60,15,15,28,25,25,46.6666666666667,53.3333333333333,0.125,2022-06-08,614,4,"A","Ymaze","Y044","GS","F","GS-F","12",NA,"keep","keep"
"Y044_13",8,3,1,7,3,4,7,22,20,37,57,30,5,20,52.6315789473684,8.7719298245614,64.9122807017544,35.0877192982456,-0.85,2022-06-08,615,4,"A","Ymaze","Y044","GS","F","GS-F","13",NA,"keep","keep"
"Y044_14",1,1,0,1,0,0,0,0,3,2,5,1,0,2,20,0,40,60,0.333333333333333,2022-06-08,616,4,"A","Ymaze","Y044","GS","F","GS-F","14",NA,"keep","keep"
"Y044_2",26,5,4,7,6,5,7,11,44,29,73,37,9,25,50.6849315068493,12.3287671232877,39.7260273972603,60.2739726027397,0.340909090909091,2022-06-08,604,4,"A","Ymaze","Y044","GM","M","GM-M","2",NA,"keep","keep"
"Y044_3",1,5,1,8,5,4,8,64,15,83,98,65,5,26,66.3265306122449,5.10204081632653,84.6938775510204,15.3061224489796,-4.53333333333333,2022-06-08,605,4,"A","Ymaze","Y044","GM","M","GM-M","3",NA,"keep","keep"
"Y044_4",24,16,12,14,16,9,13,45,66,85,151,69,21,59,45.6953642384106,13.9072847682119,56.2913907284768,43.7086092715232,-0.287878787878788,2022-06-08,606,4,"A","Ymaze","Y044","GM","M","GM-M","4",NA,"keep","keep"
"Y044_5",34,21,14,19,21,12,20,10,89,64,153,44,26,81,28.7581699346405,16.9934640522876,41.8300653594771,58.1699346405229,0.280898876404494,2022-06-08,607,4,"A","Ymaze","Y044","GM","M","GM-M","5",NA,"keep","keep"
"Y044_6",34,10,5,12,10,7,11,34,61,64,125,68,12,43,54.4,9.6,51.2,48.8,-0.0491803278688525,2022-06-08,608,4,"A","Ymaze","Y044","GM","M","GM-M","6",NA,"keep","keep"
"Y044_7",64,7,3,6,6,2,5,11,80,26,106,75,5,24,70.7547169811321,4.71698113207547,24.5283018867925,75.4716981132076,0.675,2022-06-08,609,4,"A","Ymaze","Y044","GM","M","GM-M","7",NA,"keep","keep"
"Y044_8",0,0,1,1,0,1,1,0,3,3,6,0,2,2,0,33.3333333333333,50,50,0,2022-06-08,610,4,"A","Ymaze","Y044","GS","F","GS-F","8",NA,"keep","keep"
"Y044_9",19,10,8,7,10,5,7,17,46,39,85,36,13,34,42.3529411764706,15.2941176470588,45.8823529411765,54.1176470588235,0.152173913043478,2022-06-08,611,4,"A","Ymaze","Y044","GS","F","GS-F","9",NA,"keep","keep"
"Y045_10",7,8,6,8,7,6,8,12,30,34,64,19,12,31,29.6875,18.75,53.125,46.875,-0.133333333333333,2022-06-08,626,4,"A","Ymaze","Y045","GS","M","GS-M","10",NA,"keep","keep"
"Y045_11",13,5,5,6,6,6,6,41,31,59,90,54,11,23,60,12.2222222222222,65.5555555555556,34.4444444444444,-0.903225806451613,2022-06-08,627,4,"A","Ymaze","Y045","GS","M","GS-M","11",NA,"keep","keep"
"Y045_12",23,3,2,3,2,2,2,1,31,9,40,24,4,10,60,10,22.5,77.5,0.709677419354839,2022-06-08,628,4,"A","Ymaze","Y045","GS","M","GS-M","12",NA,"keep","keep"
"Y045_13",78,11,6,9,11,3,8,70,104,94,198,148,9,39,74.7474747474748,4.54545454545455,47.4747474747475,52.5252525252525,0.0961538461538461,2022-06-08,629,4,"A","Ymaze","Y045","GS","M","GS-M","13",NA,"keep","keep"
"Y045_14",31,24,24,24,25,23,24,50,105,122,227,81,47,97,35.6828193832599,20.704845814978,53.7444933920705,46.2555066079295,-0.161904761904762,2022-06-08,630,4,"A","Ymaze","Y045","GS","M","GS-M","14",NA,"keep","keep"
"Y045_15",4,3,4,4,3,6,5,1,16,16,32,5,10,15,15.625,31.25,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y045_3",0,1,0,1,1,0,1,2,2,6,8,2,0,4,25,0,75,25,-2,2022-06-08,619,4,"A","Ymaze","Y045","GM","F","GM-F","3",NA,"keep","keep"
"Y045_7",0,0,38,0,0,39,0,0,39,40,79,0,77,0,0,97.4683544303797,50.6329113924051,49.3670886075949,-0.0256410256410255,2022-06-08,623,4,"A","Ymaze","Y045","GM","F","GM-F","7","missing","exclude","exclude"
"Y045_8",18,7,11,4,8,7,4,38,42,57,99,56,18,23,56.5656565656566,18.1818181818182,57.5757575757576,42.4242424242424,-0.357142857142857,2022-06-08,624,4,"A","Ymaze","Y045","GS","M","GS-M","8",NA,"keep","keep"
"Y045_9",11,8,1,15,8,8,14,102,35,134,169,113,9,45,66.8639053254438,5.32544378698225,79.2899408284024,20.7100591715976,-2.82857142857143,2022-06-08,625,4,"A","Ymaze","Y045","GS","M","GS-M","9",NA,"keep","keep"
"Y046_1",47,14,9,13,15,8,13,29,85,65,150,76,17,55,50.6666666666667,11.3333333333333,43.3333333333333,56.6666666666667,0.235294117647059,2022-06-08,631,4,"A","Ymaze","Y046","GS","F","GS-F","1",NA,"keep","keep"
"Y046_10",75,25,14,18,24,7,17,27,132,77,209,102,21,84,48.8038277511962,10.0478468899522,36.8421052631579,63.1578947368421,0.416666666666667,2022-06-08,640,4,"A","Ymaze","Y046","GM","M","GM-M","10",NA,"keep","keep"
"Y046_11",31,10,7,11,11,7,11,53,61,82,143,84,14,43,58.7412587412587,9.79020979020979,57.3426573426573,42.6573426573427,-0.344262295081967,2022-06-08,641,4,"A","Ymaze","Y046","GM","M","GM-M","11",NA,"keep","keep"
"Y046_13",26,15,5,21,14,12,21,35,68,83,151,61,17,71,40.3973509933775,11.2582781456954,54.9668874172185,45.0331125827815,-0.220588235294118,2022-06-08,643,4,"A","Ymaze","Y046","GM","M","GM-M","13",NA,"keep","keep"
"Y046_14",83,23,15,22,23,14,21,30,143,90,233,113,29,89,48.4978540772532,12.4463519313305,38.6266094420601,61.3733905579399,0.370629370629371,2022-06-08,644,4,"A","Ymaze","Y046","GM","M","GM-M","14",NA,"keep","keep"
"Y046_3",0,0,0,0,0,0,1,1,1,3,4,1,0,1,25,0,75,25,-2,2022-06-08,633,4,"A","Ymaze","Y046","GS","F","GS-F","3",NA,"keep","keep"
"Y046_4",5,2,2,2,2,3,3,3,12,12,24,8,5,9,33.3333333333333,20.8333333333333,50,50,0,2022-06-08,634,4,"A","Ymaze","Y046","GS","F","GS-F","4",NA,"keep","keep"
"Y046_5",0,1,2,2,1,3,2,2,6,9,15,2,5,6,13.3333333333333,33.3333333333333,60,40,-0.5,2022-06-08,635,4,"A","Ymaze","Y046","GS","F","GS-F","5",NA,"keep","keep"
"Y046_6",4,1,1,1,1,1,0,0,7,4,11,4,2,3,36.3636363636364,18.1818181818182,36.3636363636364,63.6363636363636,0.428571428571429,2022-06-08,636,4,"A","Ymaze","Y046","GS","F","GS-F","6",NA,"keep","keep"
"Y046_7",4,2,1,2,2,1,1,35,9,41,50,39,2,7,78,4,82,18,-3.55555555555556,2022-06-08,637,4,"A","Ymaze","Y046","GS","F","GS-F","7",NA,"keep","keep"
"Y046_8",23,11,9,6,11,3,5,1,49,22,71,24,12,33,33.8028169014084,16.9014084507042,30.9859154929577,69.0140845070423,0.551020408163265,2022-06-08,638,4,"A","Ymaze","Y046","GM","M","GM-M","8",NA,"keep","keep"
"Y046_9",16,15,2,20,15,7,20,85,55,127,182,101,9,70,55.4945054945055,4.94505494505495,69.7802197802198,30.2197802197802,-1.30909090909091,2022-06-08,639,4,"A","Ymaze","Y046","GM","M","GM-M","9",NA,"keep","keep"
"Y047_1",5,1,2,1,1,1,1,0,10,4,14,5,3,4,35.7142857142857,21.4285714285714,28.5714285714286,71.4285714285714,0.6,2022-06-08,645,4,"A","Ymaze","Y047","I","M","I-M","1",NA,"keep","keep"
"Y047_10",7,3,1,1,2,0,1,0,13,4,17,7,1,7,41.1764705882353,5.88235294117647,23.5294117647059,76.4705882352941,0.692307692307692,2022-06-08,654,4,"A","Ymaze","Y047","I","F","I-F","10",NA,"keep","keep"
"Y047_11",6,10,12,9,10,11,10,46,38,78,116,52,23,39,44.8275862068966,19.8275862068966,67.2413793103448,32.7586206896552,-1.05263157894737,2022-06-08,655,4,"A","Ymaze","Y047","I","F","I-F","11",NA,"keep","keep"
"Y047_13",4,3,2,7,3,5,6,12,16,28,44,16,7,19,36.3636363636364,15.9090909090909,63.6363636363636,36.3636363636364,-0.75,2022-06-08,657,4,"A","Ymaze","Y047","I","F","I-F","13",NA,"keep","keep"
"Y047_2",8,2,0,2,3,0,3,8,14,14,28,16,0,10,57.1428571428571,0,50,50,0,2022-06-08,646,4,"A","Ymaze","Y047","I","M","I-M","2",NA,"keep","keep"
"Y047_3",19,11,4,12,11,6,13,23,47,54,101,42,10,47,41.5841584158416,9.9009900990099,53.4653465346535,46.5346534653465,-0.148936170212766,2022-06-08,647,4,"A","Ymaze","Y047","I","M","I-M","3",NA,"keep","keep"
"Y047_4",46,16,12,9,16,5,10,22,84,54,138,68,17,51,49.2753623188406,12.3188405797101,39.1304347826087,60.8695652173913,0.357142857142857,2022-06-08,648,4,"A","Ymaze","Y047","I","M","I-M","4",NA,"keep","keep"
"Y047_5",17,4,4,5,4,5,4,5,30,20,50,22,9,17,44,18,40,60,0.333333333333333,2022-06-08,649,4,"A","Ymaze","Y047","I","M","I-M","5",NA,"keep","keep"
"Y047_6",18,6,3,8,7,5,8,12,37,32,69,30,8,29,43.4782608695652,11.5942028985507,46.3768115942029,53.6231884057971,0.135135135135135,2022-06-08,650,4,"A","Ymaze","Y047","I","M","I-M","6",NA,"keep","keep"
"Y047_7",20,6,4,5,6,3,5,7,36,22,58,27,7,22,46.551724137931,12.0689655172414,37.9310344827586,62.0689655172414,0.388888888888889,2022-06-08,651,4,"A","Ymaze","Y047","I","M","I-M","7",NA,"keep","keep"
"Y047_8",3,1,0,1,1,0,1,5,7,7,14,8,0,4,57.1428571428571,0,50,50,0,2022-06-08,652,4,"A","Ymaze","Y047","I","F","I-F","8",NA,"keep","keep"
"Y047_9",9,5,4,2,4,1,2,7,21,15,36,16,5,13,44.4444444444444,13.8888888888889,41.6666666666667,58.3333333333333,0.285714285714286,2022-06-08,653,4,"A","Ymaze","Y047","I","F","I-F","9",NA,"keep","keep"
"Y048_10",40,21,12,17,21,8,17,34,92,80,172,74,20,76,43.0232558139535,11.6279069767442,46.5116279069767,53.4883720930233,0.130434782608696,2022-06-08,668,4,"A","Ymaze","Y048","GS","M","GS-M","10",NA,"keep","keep"
"Y048_11",22,12,12,12,11,12,12,22,59,58,117,44,24,47,37.6068376068376,20.5128205128205,49.5726495726496,50.4273504273504,0.0169491525423728,2022-06-08,669,4,"A","Ymaze","Y048","GS","M","GS-M","11",NA,"keep","keep"
"Y048_12",7,5,5,6,5,6,7,10,24,29,53,17,11,23,32.0754716981132,20.7547169811321,54.7169811320755,45.2830188679245,-0.208333333333333,2022-06-08,670,4,"A","Ymaze","Y048","GS","M","GS-M","12",NA,"keep","keep"
"Y048_13",0,0,0,0,0,1,0,0,1,2,3,0,1,0,0,33.3333333333333,66.6666666666667,33.3333333333333,-1,2022-06-08,671,4,"A","Ymaze","Y048","GS","M","GS-M","13",NA,"keep","keep"
"Y048_14",51,16,19,11,16,14,11,7,99,48,147,58,33,54,39.4557823129252,22.4489795918367,32.6530612244898,67.3469387755102,0.515151515151515,2022-06-08,672,4,"A","Ymaze","Y048","GS","M","GS-M","14",NA,"keep","keep"
"Y048_15",61,102,1090,102,102,1089,102,52,1356,1346,2702,113,2179,408,4.1820873427091,80.6439674315322,49.8149518874907,50.1850481125093,0.00737463126843663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y048_8",178,12,12,4,12,4,4,17,208,37,245,195,16,32,79.5918367346939,6.53061224489796,15.1020408163265,84.8979591836735,0.822115384615385,2022-06-08,666,4,"A","Ymaze","Y048","GS","M","GS-M","8",NA,"keep","keep"
"Y048_9",7,8,4,9,8,4,8,34,28,56,84,41,8,33,48.8095238095238,9.52380952380952,66.6666666666667,33.3333333333333,-1,2022-06-08,667,4,"A","Ymaze","Y048","GS","M","GS-M","9",NA,"keep","keep"
"Y049_1",13,7,6,4,7,3,4,8,30,24,54,21,9,22,38.8888888888889,16.6666666666667,44.4444444444444,55.5555555555556,0.2,2022-06-14,673,5,"M","Ymaze","Y049","I","F","I-F","1",NA,"keep","keep"
"Y049_12",0,1,0,1,1,0,1,0,2,4,6,0,0,4,0,0,66.6666666666667,33.3333333333333,-1,2022-06-14,684,5,"M","Ymaze","Y049","I","M","I-M","12",NA,"keep","keep"
"Y049_14",1,2,1,2,2,1,1,0,6,6,12,1,2,7,8.33333333333333,16.6666666666667,50,50,0,2022-06-14,686,5,"M","Ymaze","Y049","I","M","I-M","14",NA,"keep","keep"
"Y049_3",7,3,3,2,4,1,2,5,17,12,29,12,4,11,41.3793103448276,13.7931034482759,41.3793103448276,58.6206896551724,0.294117647058823,2022-06-14,675,5,"M","Ymaze","Y049","I","F","I-F","3",NA,"keep","keep"
"Y049_4",25,2,1,0,1,0,0,0,29,2,31,25,1,3,80.6451612903226,3.2258064516129,6.45161290322581,93.5483870967742,0.931034482758621,2022-06-14,676,5,"M","Ymaze","Y049","I","F","I-F","4",NA,"keep","keep"
"Y049_7",2,2,4,2,2,5,2,7,11,17,28,9,9,8,32.1428571428571,32.1428571428571,60.7142857142857,39.2857142857143,-0.545454545454545,2022-06-14,679,5,"M","Ymaze","Y049","I","F","I-F","7",NA,"keep","keep"
"Y049_8",1,2,2,6,3,6,7,27,13,43,56,28,8,18,50,14.2857142857143,76.7857142857143,23.2142857142857,-2.30769230769231,2022-06-14,680,5,"M","Ymaze","Y049","I","M","I-M","8",NA,"keep","keep"
"Y049_9",3,4,5,3,4,3,3,2,16,13,29,5,8,14,17.2413793103448,27.5862068965517,44.8275862068966,55.1724137931034,0.1875,2022-06-14,681,5,"M","Ymaze","Y049","I","M","I-M","9",NA,"keep","keep"
"Y050_1",27,14,6,15,14,7,14,50,62,87,149,77,13,57,51.6778523489933,8.7248322147651,58.3892617449664,41.6107382550336,-0.403225806451613,2022-06-14,687,5,"M","Ymaze","Y050","GS","M","GS-M","1",NA,"keep","keep"
"Y050_10",4,3,6,4,3,7,4,5,18,20,38,9,13,14,23.6842105263158,34.2105263157895,52.6315789473684,47.3684210526316,-0.111111111111111,2022-06-14,696,5,"M","Ymaze","Y050","GM","M","GM-M","10",NA,"keep","keep"
"Y050_11",40,13,7,21,14,14,21,30,83,79,162,70,21,69,43.2098765432099,12.962962962963,48.7654320987654,51.2345679012346,0.0481927710843374,2022-06-14,697,5,"M","Ymaze","Y050","GM","M","GM-M","11",NA,"keep","keep"
"Y050_12",1,4,5,9,3,10,8,42,19,65,84,43,15,24,51.1904761904762,17.8571428571429,77.3809523809524,22.6190476190476,-2.42105263157895,2022-06-14,698,5,"M","Ymaze","Y050","GM","M","GM-M","12",NA,"keep","keep"
"Y050_14",67,4,3,1,4,0,1,0,77,5,82,67,3,10,81.7073170731707,3.65853658536585,6.09756097560976,93.9024390243902,0.935064935064935,2022-06-14,700,5,"M","Ymaze","Y050","GM","M","GM-M","14",NA,"keep","keep"
"Y050_2",53,6,5,1,5,1,1,0,66,8,74,53,6,13,71.6216216216216,8.10810810810811,10.8108108108108,89.1891891891892,0.878787878787879,2022-06-14,688,5,"M","Ymaze","Y050","GS","M","GS-M","2",NA,"keep","keep"
"Y050_3",7,2,0,3,1,1,2,39,12,45,57,46,1,8,80.7017543859649,1.75438596491228,78.9473684210526,21.0526315789474,-2.75,2022-06-14,689,5,"M","Ymaze","Y050","GS","M","GS-M","3",NA,"keep","keep"
"Y050_4",23,6,1,5,6,0,5,18,37,29,66,41,1,22,62.1212121212121,1.51515151515152,43.9393939393939,56.0606060606061,0.216216216216216,2022-06-14,690,5,"M","Ymaze","Y050","GS","M","GS-M","4",NA,"keep","keep"
"Y050_5",0,2,3,1,3,2,1,1,8,7,15,1,5,7,6.66666666666667,33.3333333333333,46.6666666666667,53.3333333333333,0.125,2022-06-14,691,5,"M","Ymaze","Y050","GS","M","GS-M","5",NA,"keep","keep"
"Y050_6",92,16,6,11,15,2,11,43,126,72,198,135,8,53,68.1818181818182,4.04040404040404,36.3636363636364,63.6363636363636,0.428571428571429,2022-06-14,692,5,"M","Ymaze","Y050","GS","M","GS-M","6",NA,"keep","keep"
"Y050_7",9,5,3,3,5,2,4,4,21,16,37,13,5,17,35.1351351351351,13.5135135135135,43.2432432432432,56.7567567567568,0.238095238095238,2022-06-14,693,5,"M","Ymaze","Y050","GS","M","GS-M","7",NA,"keep","keep"
